datetime,level_true,2023-01-31 18:00:00+00:00,2023-02-01 00:00:00+00:00,2023-02-01 06:00:00+00:00,2023-02-01 12:00:00+00:00,2023-02-01 18:00:00+00:00,2023-02-02 00:00:00+00:00,2023-02-02 06:22:00+00:00,2023-02-02 12:00:00+00:00,2023-02-02 18:00:00+00:00,2023-02-03 00:00:00+00:00,2023-02-03 12:00:00+00:00,2023-02-03 18:00:00+00:00,2023-02-04 00:00:00+00:00,2023-02-04 06:00:00+00:00,2023-02-04 12:00:00+00:00,2023-02-04 18:00:00+00:00,2023-02-05 06:00:00+00:00,2023-02-05 12:00:00+00:00,2023-02-05 18:00:00+00:00,2023-02-06 00:00:00+00:00,2023-02-06 06:00:00+00:00,2023-02-06 12:00:00+00:00,2023-02-06 18:00:00+00:00,2023-02-07 00:00:00+00:00,2023-02-07 12:00:00+00:00,2023-02-07 18:00:00+00:00,2023-02-08 00:00:00+00:00,2023-02-08 06:00:00+00:00,2023-02-08 12:00:00+00:00,2023-02-08 18:00:00+00:00,2023-02-09 00:00:00+00:00,2023-02-09 06:00:00+00:00,2023-02-09 12:00:00+00:00,2023-02-09 18:00:00+00:00,2023-02-10 00:00:00+00:00,2023-02-10 06:00:00+00:00,2023-02-10 12:00:00+00:00,2023-02-10 18:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-11 06:00:00+00:00,2023-02-11 12:00:00+00:00,2023-02-11 18:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-12 06:00:00+00:00,2023-02-12 12:00:00+00:00,2023-02-12 18:00:00+00:00,2023-02-13 00:00:00+00:00,2023-02-13 06:00:00+00:00,2023-02-13 12:00:00+00:00,2023-02-13 18:00:00+00:00,2023-02-14 00:00:00+00:00,2023-02-14 06:00:00+00:00,2023-02-14 12:00:00+00:00,2023-02-14 18:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 06:00:00+00:00,2023-02-15 12:00:00+00:00,2023-02-15 18:00:00+00:00,2023-02-16 00:00:00+00:00,2023-02-16 06:00:00+00:00,2023-02-16 12:00:00+00:00,2023-02-17 00:00:00+00:00,2023-02-17 06:00:00+00:00,2023-02-17 12:00:00+00:00,2023-02-17 18:00:00+00:00,2023-02-18 00:00:00+00:00,2023-02-18 06:00:00+00:00,2023-02-18 12:00:00+00:00,2023-02-18 18:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-19 12:00:00+00:00,2023-02-19 18:00:00+00:00,2023-02-20 00:00:00+00:00,2023-02-20 12:00:00+00:00,2023-02-20 18:00:00+00:00,2023-02-21 00:00:00+00:00,2023-02-21 12:00:00+00:00,2023-02-22 00:00:00+00:00,2023-02-22 12:00:00+00:00,2023-02-22 18:00:00+00:00,2023-02-23 12:00:00+00:00,2023-02-23 18:00:00+00:00,2023-02-24 00:00:00+00:00,2023-02-24 06:00:00+00:00,2023-02-24 12:00:00+00:00,2023-02-24 18:00:00+00:00,2023-02-25 12:00:00+00:00,2023-02-25 18:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-26 12:00:00+00:00,2023-02-26 18:00:00+00:00,2023-02-27 00:00:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 18:00:00+00:00,2023-02-28 06:00:00+00:00,2023-02-28 12:00:00+00:00,2023-02-28 18:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 12:00:00+00:00,2023-03-01 18:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02 12:00:00+00:00,2023-03-02 18:00:00+00:00,2023-03-03 00:00:00+00:00,2023-03-03 06:00:00+00:00,2023-03-03 12:00:00+00:00,2023-03-03 18:00:00+00:00,2023-03-04 00:00:00+00:00,2023-03-04 12:00:00+00:00,2023-03-04 18:00:00+00:00,2023-04-07 02:25:00+00:00,2023-04-07 06:00:00+00:00,2023-04-07 12:00:00+00:00,2023-04-07 18:00:00+00:00,2023-04-08 00:00:00+00:00,2023-04-08 06:00:00+00:00,2023-04-08 12:00:00+00:00,2023-04-08 18:00:00+00:00,2023-04-09 12:00:00+00:00,2023-04-09 18:00:00+00:00,2023-04-10 00:00:00+00:00,2023-04-10 06:00:00+00:00,2023-04-10 12:00:00+00:00,2023-04-10 18:00:00+00:00,2023-04-11 00:00:00+00:00,2023-04-11 12:00:00+00:00,2023-04-11 18:00:00+00:00,2023-04-12 00:00:00+00:00,2023-04-12 06:00:00+00:00,2023-04-12 12:00:00+00:00,2023-04-12 18:00:00+00:00,2023-04-13 00:00:00+00:00,2023-04-13 06:00:00+00:00,2023-04-13 18:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 06:00:00+00:00,2023-04-14 12:00:00+00:00,2023-04-14 18:00:00+00:00,2023-04-15 06:00:00+00:00,2023-04-15 12:00:00+00:00,2023-04-15 18:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-16 06:00:00+00:00,2023-04-16 12:00:00+00:00,2023-04-16 18:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-17 06:00:00+00:00,2023-04-17 12:00:00+00:00,2023-04-17 18:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-18 06:00:00+00:00,2023-04-18 12:00:00+00:00,2023-04-18 18:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-19 06:00:00+00:00,2023-04-19 12:00:00+00:00,2023-04-19 18:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-20 12:00:00+00:00,2023-04-20 18:00:00+00:00,2023-04-21 00:00:00+00:00,2023-04-21 06:00:00+00:00,2023-04-21 12:00:00+00:00,2023-04-21 18:00:00+00:00,2023-04-22 18:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-23 06:00:00+00:00,2023-04-23 12:00:00+00:00,2023-04-23 18:00:00+00:00,2023-04-24 00:00:00+00:00,2023-04-24 06:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24 18:00:00+00:00,2023-04-25 00:00:00+00:00,2023-04-25 06:00:00+00:00,2023-04-25 12:00:00+00:00,2023-04-25 18:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 06:00:00+00:00,2023-04-26 12:00:00+00:00,2023-04-26 18:00:00+00:00,2023-04-26 18:41:00+00:00,2023-04-26 19:38:00+00:00,2023-04-26 20:09:00+00:00,2023-04-27 00:00:00+00:00,2023-04-27 00:01:00+00:00,2023-04-27 06:00:00+00:00,2023-04-27 06:01:00+00:00,2023-04-27 12:00:00+00:00,2023-04-27 12:01:00+00:00,2023-04-27 18:00:00+00:00,2023-04-28 00:00:00+00:00,2023-04-28 06:00:00+00:00,2023-04-28 12:00:00+00:00,2023-04-28 18:00:00+00:00,2023-04-29 00:00:00+00:00,2023-04-29 06:00:00+00:00,2023-04-29 12:00:00+00:00,2023-04-29 18:00:00+00:00,2023-04-30 00:00:00+00:00,2023-04-30 06:00:00+00:00,2023-04-30 12:00:00+00:00,2023-04-30 18:00:00+00:00,2023-05-01 00:00:00+00:00,2023-05-01 06:00:00+00:00,2023-05-01 12:00:00+00:00,2023-05-01 18:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-02 06:00:00+00:00,2023-05-02 12:00:00+00:00,2023-05-02 18:00:00+00:00,2023-05-03 00:00:00+00:00,2023-05-03 06:00:00+00:00,2023-05-03 12:00:00+00:00,2023-05-03 18:00:00+00:00,2023-05-04 00:00:00+00:00,2023-05-04 06:00:00+00:00,2023-05-04 12:00:00+00:00,2023-05-04 18:00:00+00:00,2023-05-05 00:00:00+00:00,2023-05-05 06:00:00+00:00,2023-05-05 12:00:00+00:00,2023-05-05 18:00:00+00:00,2023-05-06 00:00:00+00:00,2023-05-06 06:00:00+00:00,2023-05-06 12:00:00+00:00,2023-05-06 18:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-07 06:00:00+00:00,2023-05-07 12:00:00+00:00,2023-05-07 18:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-08 06:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 18:00:00+00:00,2023-05-09 00:00:00+00:00,2023-05-09 06:00:00+00:00,2023-05-09 12:00:00+00:00,2023-05-09 18:00:00+00:00,2023-05-10 00:00:00+00:00,2023-05-10 06:00:00+00:00,2023-05-10 12:00:00+00:00,2023-05-10 18:00:00+00:00,2023-05-11 00:00:00+00:00,2023-05-11 06:00:00+00:00,2023-05-11 12:00:00+00:00,2023-05-11 18:00:00+00:00,2023-05-12 00:00:00+00:00,2023-05-12 06:00:00+00:00,2023-05-12 12:00:00+00:00,2023-05-12 18:00:00+00:00,2023-05-13 00:00:00+00:00,2023-05-13 06:00:00+00:00,2023-05-13 12:00:00+00:00,2023-05-13 18:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-14 06:00:00+00:00,2023-05-14 12:00:00+00:00,2023-05-14 18:00:00+00:00,2023-05-15 00:00:00+00:00,2023-05-15 06:00:00+00:00,2023-05-15 12:00:00+00:00,2023-05-15 18:00:00+00:00,2023-05-16 00:00:00+00:00,2023-05-16 06:00:00+00:00,2023-05-16 12:00:00+00:00,2023-05-16 18:00:00+00:00,2023-05-17 00:00:00+00:00,2023-05-17 06:00:00+00:00,2023-05-17 12:00:00+00:00,2023-05-17 18:00:00+00:00,2023-05-18 00:00:00+00:00,2023-05-18 06:00:00+00:00,2023-05-18 12:00:00+00:00,2023-05-18 18:00:00+00:00,2023-05-19 00:00:00+00:00,2023-05-19 06:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 18:00:00+00:00,2023-05-20 00:00:00+00:00,2023-05-20 06:00:00+00:00,2023-05-20 12:00:00+00:00,2023-05-20 18:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-21 06:00:00+00:00,2023-05-21 12:00:00+00:00,2023-05-21 18:00:00+00:00,2023-05-22 00:00:00+00:00,2023-05-22 06:00:00+00:00,2023-05-22 12:00:00+00:00,2023-05-22 18:00:00+00:00,2023-05-23 00:00:00+00:00,2023-05-23 06:00:00+00:00,2023-05-23 12:00:00+00:00,2023-05-23 18:00:00+00:00,2023-05-24 00:00:00+00:00,2023-05-24 06:00:00+00:00,2023-05-24 12:00:00+00:00,2023-05-24 18:00:00+00:00,2023-05-25 00:00:00+00:00,2023-05-25 06:00:00+00:00,2023-05-25 12:00:00+00:00,2023-05-25 18:00:00+00:00,2023-05-26 00:00:00+00:00,2023-05-26 06:00:00+00:00,2023-05-26 12:00:00+00:00,2023-05-26 18:00:00+00:00,2023-05-27 00:00:00+00:00,2023-05-27 06:00:00+00:00,2023-05-27 12:00:00+00:00,2023-05-27 18:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-28 06:00:00+00:00,2023-05-28 12:00:00+00:00,2023-05-28 18:00:00+00:00,2023-05-29 00:00:00+00:00,2023-05-29 06:00:00+00:00,2023-05-29 12:00:00+00:00,2023-05-29 18:00:00+00:00,2023-05-30 00:00:00+00:00,2023-05-30 06:00:00+00:00,2023-05-30 12:00:00+00:00,2023-05-30 18:00:00+00:00,2023-05-31 00:00:00+00:00,2023-05-31 06:00:00+00:00,2023-05-31 12:00:00+00:00,2023-05-31 18:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-01 06:00:00+00:00,2023-06-01 12:00:00+00:00,2023-06-01 18:00:00+00:00,2023-06-02 00:00:00+00:00,2023-06-02 06:00:00+00:00,2023-06-02 12:00:00+00:00,2023-06-02 18:00:00+00:00,2023-06-03 00:00:00+00:00,2023-06-03 06:00:00+00:00,2023-06-03 12:00:00+00:00,2023-06-03 18:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-04 06:00:00+00:00,2023-06-04 12:00:00+00:00,2023-06-04 18:00:00+00:00,2023-06-05 00:00:00+00:00,2023-06-05 06:00:00+00:00,2023-06-05 12:00:00+00:00,2023-06-05 18:00:00+00:00,2023-06-06 00:00:00+00:00,2023-06-06 06:00:00+00:00,2023-06-06 12:00:00+00:00,2023-06-06 18:00:00+00:00,2023-06-07 00:00:00+00:00,2023-06-07 06:00:00+00:00,2023-06-07 12:00:00+00:00,2023-06-07 18:00:00+00:00,2023-06-08 00:00:00+00:00,2023-06-08 06:00:00+00:00,2023-06-08 12:00:00+00:00,2023-06-08 18:00:00+00:00,2023-06-09 00:00:00+00:00,2023-06-09 06:00:00+00:00,2023-06-09 12:00:00+00:00,2023-06-09 18:00:00+00:00,2023-06-10 00:00:00+00:00,2023-06-10 06:00:00+00:00,2023-06-10 12:00:00+00:00,2023-06-10 18:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-11 06:00:00+00:00,2023-06-11 12:00:00+00:00,2023-06-11 18:00:00+00:00,2023-06-12 00:00:00+00:00,2023-06-12 06:00:00+00:00,2023-06-12 12:00:00+00:00,2023-06-12 18:00:00+00:00,2023-06-13 00:00:00+00:00,2023-06-13 06:00:00+00:00,2023-06-13 12:00:00+00:00,2023-06-13 18:00:00+00:00,2023-06-14 00:00:00+00:00,2023-06-14 06:00:00+00:00,2023-06-14 12:00:00+00:00
2023-01-29 10:00:00,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 11:00:00,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 12:00:00,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 13:00:00,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 14:00:00,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 15:00:00,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 16:00:00,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 17:00:00,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 18:00:00,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 19:00:00,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 20:00:00,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 21:00:00,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 22:00:00,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 23:00:00,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 00:00:00,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 01:00:00,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 02:00:00,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 03:00:00,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
